id,text
8023,"The QuadPlane code can also be configured to provide assistance to the fixed wing code in any flight mode except MANUAL or ACRO. VTOL motor assistance is enabled if Q_ASSIST_SPEED is non-zero. If left at its default value (0), a pre-arm warning will occur telling the user to set this parameter. a value of -1 disables assistance features and suppresses the pre-arm warning."
8024,"When Q_ASSIST_SPEED is non-zero and positive then the quad motors will assist with both stability and lift whenever the airspeed drops below that threshold. This can be used to allow flying at very low speeds in FBWA mode for example, or for assisted automatic fixed wing takeoffs."
8025,"If you are not using an airspeed sensor, airspeed will be determined by the synthetic airspeed generated internally as a backup in case of airspeed sensor failure. This estimate can be very inaccurate at times. You may want to consider not enabling  Assisted Fixed Wing Flight if not using an airspeed sensor to prevent false activations when airspeed really  is above the threshold but is being misrepresented by the internal airspeed. Setting Q_ASSIST_SPEED to -1 will disable the pre-arm warning and assistance except in transitions."
8026,It is suggested that you do initial flights with Q_ASSIST_SPEED disabled just to test the basic functionality and tune the airframe. Then try with Q_ASSIST_SPEED above plane stall speed if you want that functionality.
8027,A second assistance type is available if Q_ASSIST_SPEED is a positive value based on attitude error. If Q_ASSIST_ANGLE is non-zero then this parameter gives an attitude error in degrees above which assistance will be enabled even if the airspeed is above Q_ASSIST_SPEED.
8028,"A third trigger to provide assistance. if Q_ASSIST_SPEED is positive, is Q_ASSIST_ALT. This is the altitude below which QuadPlane assistance will be triggered. This acts the same way as Q_ASSIST_ANGLE and Q_ASSIST_SPEED, but triggers if the aircraft drops below the given altitude while the VTOL motors are not running. A value of zero disables this feature. The altitude is calculated as being above ground level. The height above ground is given from a Lidar used if available and RNGFND_LANDING =1 or from terrain data if TERRAIN_FOLLOW =1, or comes from the height above home otherwise."
8029,Assistance will be activated Q_ASSIST_DELAY after any of the above enabling thresholds are reached.
8030,"Assistance can also be enabled, disabled, or forced by setting an RC switch to RCx_OPTION = 82. If that channel is below  1200us (LOW), then assistance is unconditionally disabled, if above 1800us, (HIGH) then assistance is always enabled. For other RC values, assistance will be enabled as explained above."
8031,"Assistance can also be forced active all the time by setting Q_OPTIONS bit 7 to “1”. For Tailsitters, assistance for tailsitters can be limited only to VTOL motors by by setting Q_OPTIONS bit 8 to “1”. This can increase stability during assistance by not using the copter style pid gains on the flying surfaces as well as the VTOL motors, or for use with copter tailsitters without servo-controlled flying surfaces."
8032,Assistance is available for all QuadPlane frame types except the single motor and non-tilt dual motor tailsitter frames.
8033,"What assistance the quad motors provides depends on the fixed wing flight mode. If you are flying in an autonomous or semi-autonomous mode then the quad motors will try to assist with whatever climb rate and turn rate the autonomous flight mode wants when assistance is enabled (ie. airspeed is below Q_ASSIST_SPEED or attitude error is above Q_ASSIST_ANGLE, or altitude is below Q_ASSIST_ALT ). In a manually navigated mode the quad will try to provide assistance that fits with the pilot inputs."
8034,The specific handling is:
8035,"In AUTO mode the quad will provide lift to get to the altitude of the next waypoint, and will help turn the aircraft at the rate the navigation controller is demanding."
8036,"In fixed wing LOITER, RTL or GUIDED modes the quad motors will try to assist with whatever climb rate and turn rate the navigation controller is asking for."
8037,In CRUISE or FBWB mode the quad will provide lift according to the pilot’s demanded climb rate (controlled with pitch stick). The quad motors will try to turn at the pilot demanded turn rate (combining aileron and rudder input).
8038,"In FBWA mode the quad will assume that pitch stick input is proportional to the climb rate the user wants. So if the user pulls back on the pitch stick the quad motors will try to climb, and if the user pushes forward on the pitch stick the quad motors will try to provide a stable descent."
8039,"In AUTOTUNE mode the quad will provide the same assistance as in FBWA, but it is not a good idea to use AUTOTUNE mode with a high value of Q_ASSIST_SPEED as the quad assistance will interfere with the learning of the fixed wing gains."
8040,"In MANUAL, ACRO and TRAINING modes the quad motors will completely turn off. In those modes the aircraft will fly purely as a fixed wing."
8041,In STABILIZE mode the quad motors will try to provide lift if assistance is turned on.
8042,"Returning to Launch (either HOME or a Rally point) can be executed by either switching to RTL mode or QRTL mode. In each case a key concept is the return point. This is defined as the closest rally point, or if a rally point is not defined, then the HOME location. See the Rally Points page for more information on rally points."
8043,"RTL mode has four different options for its behavior but basically uses fixed wing flight for at least the majority of the return. Behavior also depends on how close to the return point the vehicle is when entered and from what mode, fixed wing or VTOL/QAssist. RTL mode behavior is determined by the Q_RTL_MODE parameter and explained in the sections below."
8044,"QRTL mode, by default, will return either in fixed wing mode and land in VTOL mode the same way as the RTL mode selected by Q_RTL_MODE = 3, or by using Q_OPTIONS bit (16), as a pure VTOL return and land."
8045,"RC failsafe when in a VTOL mode will only result in either a switch to QLAND, RTL, or QRTL, depending on the Q_OPTIONS bit 5 (QRTL) and bit 20 (RTL) settings (bit 20 overrides bit 5), independent of what the FS_SHORT_ACTN or FS_LONG_ACTN setting is."
8046,RETURN FIXED WING AND LOITER
8047,"The default behaviour (Q_RTL_MODE = 0)of the RTL mode is the same as for fixed wing. It will fly to the nearest rally point (or HOME if no rally point is defined) and circle as a fixed wing aircraft about that point. The VTOL motors will not be used unless the aircraft drops below the airspeed defined in Q_ASSIST_SPEED. The altitude the aircraft will circle at will be the altitude in the rally point, or the RTL_ALTITUDE altitude if a rally point is not being used."
8048,"If in a VTOL mode when RTL is selected (either by a failsafe action or the pilot), the Quadplane will immediately transition to fixed wing and fly back as if in normal fixed wing RTL mode."
8049,"The another options for RTL in a QuadPlane are to fly as a fixed wing aircraft until it is close to the return point at which time it switches to VTOL QRTL mode and land vertically at the return point. To enable this type of hybrid RTL behavior you need to set the Q_RTL_MODE parameter to 1, 2, or 3."
8050,"for the code to judge when to start the transition to VTOL in order to arrive at the point it should be totally VTOL, the Q_TRANS_DECEL parameter is used to calculate the when to start the transition. If the vehicle is overshooting, this value can be lowered, and vice-versa."
8051,"RETURN FIXED WING, SWITCH TO QRTL, and LAND"
8052,"If in fixed wing mode when RTL is entered, the initial altitude that will be aimed for in the fixed wing portion of the hybrid RTL is the same as for a fixed wing RTL. You should set your rally point altitude and RTL_ALTITUDE parameters appropriately to ensure that the aircraft travels at a safe altitude."
8053,"The distance from the return point at which the aircraft switches from fixed wing to VTOL flight is set using the RTL_RADIUS parameter, or if that is not set then the WP_LOITER_RAD parameter is used. The aircraft will then slow down as it approaches the return point, aiming for an altitude set by Q_RTL_ALT."
